state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
MI,1598744450783,GOGEBIC COUNTY SHERIFF'S DEPT,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744450783,GOGEBIC COUNTY SHERIFF'S DEPT,AdvancedConnect,false,9198142000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744450783,GOGEBIC COUNTY SHERIFF'S DEPT,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744450783,GOGEBIC COUNTY SHERIFF'S DEPT,Direct Bill,false,9198142000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744450783,GOGEBIC COUNTY SHERIFF'S DEPT,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744450783,GOGEBIC COUNTY SHERIFF'S DEPT,Inmate Debit,false,9198142000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744450783,GOGEBIC COUNTY SHERIFF'S DEPT,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744450783,GOGEBIC COUNTY SHERIFF'S DEPT,Traditional Collect,false,9198142000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744450783,GOGEBIC COUNTY SHERIFF'S DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744450783,GOGEBIC COUNTY SHERIFF'S DEPT,Voicemail,false,9198142000,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744454800,GRAND TRAVERSE COUNTY,AdvancedConnect,true,5173733400,$0.000,$3.620,$0.620,$3.620,false,null,$0.000
MI,1598744454800,GRAND TRAVERSE COUNTY,AdvancedConnect,false,6057333212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744454800,GRAND TRAVERSE COUNTY,Direct Bill,true,5173733400,$0.000,$3.620,$0.620,$3.620,false,null,$0.000
MI,1598744454800,GRAND TRAVERSE COUNTY,Direct Bill,false,6057333212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744454800,GRAND TRAVERSE COUNTY,Inmate Debit,true,5173733400,$0.000,$3.620,$0.620,$3.620,false,null,$0.000
MI,1598744454800,GRAND TRAVERSE COUNTY,Inmate Debit,false,6057333212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744454800,GRAND TRAVERSE COUNTY,Traditional Collect,true,5173733400,$0.000,$3.620,$0.620,$3.620,false,null,$0.000
MI,1598744454800,GRAND TRAVERSE COUNTY,Traditional Collect,false,6057333212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744454800,GRAND TRAVERSE COUNTY,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744454800,GRAND TRAVERSE COUNTY,Voicemail,false,6057333212,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744459679,GRAND TRAVERSE COUNTY-ATTORNEY,AdvancedConnect,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744459679,GRAND TRAVERSE COUNTY-ATTORNEY,AdvancedConnect,false,8085860034,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744459679,GRAND TRAVERSE COUNTY-ATTORNEY,Direct Bill,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744459679,GRAND TRAVERSE COUNTY-ATTORNEY,Direct Bill,false,8085860034,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744459679,GRAND TRAVERSE COUNTY-ATTORNEY,Inmate Debit,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744459679,GRAND TRAVERSE COUNTY-ATTORNEY,Inmate Debit,false,8085860034,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744459679,GRAND TRAVERSE COUNTY-ATTORNEY,Traditional Collect,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744459679,GRAND TRAVERSE COUNTY-ATTORNEY,Traditional Collect,false,8085860034,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744459679,GRAND TRAVERSE COUNTY-ATTORNEY,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744459679,GRAND TRAVERSE COUNTY-ATTORNEY,Voicemail,false,8085860034,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744466435,GRATIOT COUNTY JAIL,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744466435,GRATIOT COUNTY JAIL,AdvancedConnect,false,8037342100,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744466435,GRATIOT COUNTY JAIL,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744466435,GRATIOT COUNTY JAIL,Direct Bill,false,8037342100,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744466435,GRATIOT COUNTY JAIL,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744466435,GRATIOT COUNTY JAIL,Inmate Debit,false,8037342100,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744466435,GRATIOT COUNTY JAIL,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744466435,GRATIOT COUNTY JAIL,Traditional Collect,false,8037342100,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744466435,GRATIOT COUNTY JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744466435,GRATIOT COUNTY JAIL,Voicemail,false,8037342100,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744474443,GROSSE POINTE PARK CITY,AdvancedConnect,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744474443,GROSSE POINTE PARK CITY,AdvancedConnect,false,6144663555,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744474443,GROSSE POINTE PARK CITY,Direct Bill,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744474443,GROSSE POINTE PARK CITY,Direct Bill,false,6144663555,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744474443,GROSSE POINTE PARK CITY,Inmate Debit,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744474443,GROSSE POINTE PARK CITY,Inmate Debit,false,6144663555,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744474443,GROSSE POINTE PARK CITY,Traditional Collect,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744474443,GROSSE POINTE PARK CITY,Traditional Collect,false,6144663555,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744474443,GROSSE POINTE PARK CITY,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744474443,GROSSE POINTE PARK CITY,Voicemail,false,6144663555,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744479807,HOLLAND POLICE DEPT,AdvancedConnect,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744479807,HOLLAND POLICE DEPT,AdvancedConnect,false,3045882000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744479807,HOLLAND POLICE DEPT,Direct Bill,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744479807,HOLLAND POLICE DEPT,Direct Bill,false,3045882000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744479807,HOLLAND POLICE DEPT,Inmate Debit,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744479807,HOLLAND POLICE DEPT,Inmate Debit,false,3045882000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744479807,HOLLAND POLICE DEPT,Traditional Collect,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744479807,HOLLAND POLICE DEPT,Traditional Collect,false,3045882000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744479807,HOLLAND POLICE DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744479807,HOLLAND POLICE DEPT,Voicemail,false,3045882000,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744483511,HOUGHTON COUNTY SHERIFF'S DEPT,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744483511,HOUGHTON COUNTY SHERIFF'S DEPT,AdvancedConnect,false,4012222080,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744483511,HOUGHTON COUNTY SHERIFF'S DEPT,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744483511,HOUGHTON COUNTY SHERIFF'S DEPT,Direct Bill,false,4012222080,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744483511,HOUGHTON COUNTY SHERIFF'S DEPT,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744483511,HOUGHTON COUNTY SHERIFF'S DEPT,Inmate Debit,false,4012222080,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744483511,HOUGHTON COUNTY SHERIFF'S DEPT,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744483511,HOUGHTON COUNTY SHERIFF'S DEPT,Traditional Collect,false,4012222080,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744483511,HOUGHTON COUNTY SHERIFF'S DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744483511,HOUGHTON COUNTY SHERIFF'S DEPT,Voicemail,false,4012222080,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744488237,HOUGHTON COUNTY WORK RELEASE,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744488237,HOUGHTON COUNTY WORK RELEASE,AdvancedConnect,false,3077777434,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744488237,HOUGHTON COUNTY WORK RELEASE,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744488237,HOUGHTON COUNTY WORK RELEASE,Direct Bill,false,3077777434,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744488237,HOUGHTON COUNTY WORK RELEASE,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744488237,HOUGHTON COUNTY WORK RELEASE,Inmate Debit,false,3077777434,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744488237,HOUGHTON COUNTY WORK RELEASE,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744488237,HOUGHTON COUNTY WORK RELEASE,Traditional Collect,false,3077777434,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744488237,HOUGHTON COUNTY WORK RELEASE,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744488237,HOUGHTON COUNTY WORK RELEASE,Voicemail,false,3077777434,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744492935,INGHAM COUNTY CORRECTIONAL FACILITY,AdvancedConnect,true,5173733400,$0.000,$4.320,$0.530,$4.320,false,null,$0.000
MI,1598744492935,INGHAM COUNTY CORRECTIONAL FACILITY,AdvancedConnect,false,5033784582,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744492935,INGHAM COUNTY CORRECTIONAL FACILITY,Direct Bill,true,5173733400,$0.000,$4.320,$0.530,$4.320,false,null,$0.000
MI,1598744492935,INGHAM COUNTY CORRECTIONAL FACILITY,Direct Bill,false,5033784582,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744492935,INGHAM COUNTY CORRECTIONAL FACILITY,Inmate Debit,true,5173733400,$0.000,$4.320,$0.530,$4.320,false,null,$0.000
MI,1598744492935,INGHAM COUNTY CORRECTIONAL FACILITY,Inmate Debit,false,5033784582,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744492935,INGHAM COUNTY CORRECTIONAL FACILITY,Traditional Collect,true,5173733400,$0.000,$4.320,$0.530,$4.320,false,null,$0.000
MI,1598744492935,INGHAM COUNTY CORRECTIONAL FACILITY,Traditional Collect,false,5033784582,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744492935,INGHAM COUNTY CORRECTIONAL FACILITY,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744492935,INGHAM COUNTY CORRECTIONAL FACILITY,Voicemail,false,5033784582,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744496686,IOSCO COUNTY SHERIFF'S DEPT,AdvancedConnect,true,5173733400,$0.000,$4.600,$0.600,$4.600,false,null,$0.000
MI,1598744496686,IOSCO COUNTY SHERIFF'S DEPT,AdvancedConnect,false,5016822345,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744496686,IOSCO COUNTY SHERIFF'S DEPT,Direct Bill,true,5173733400,$0.000,$4.600,$0.600,$4.600,false,null,$0.000
MI,1598744496686,IOSCO COUNTY SHERIFF'S DEPT,Direct Bill,false,5016822345,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744496686,IOSCO COUNTY SHERIFF'S DEPT,Inmate Debit,true,5173733400,$0.000,$4.600,$0.600,$4.600,false,null,$0.000
MI,1598744496686,IOSCO COUNTY SHERIFF'S DEPT,Inmate Debit,false,5016822345,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744496686,IOSCO COUNTY SHERIFF'S DEPT,Traditional Collect,true,5173733400,$0.000,$4.600,$0.600,$4.600,false,null,$0.000
MI,1598744496686,IOSCO COUNTY SHERIFF'S DEPT,Traditional Collect,false,5016822345,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744496686,IOSCO COUNTY SHERIFF'S DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744496686,IOSCO COUNTY SHERIFF'S DEPT,Voicemail,false,5016822345,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744503721,IRON COUNTY SHERIFF'S DEPT,AdvancedConnect,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744503721,IRON COUNTY SHERIFF'S DEPT,AdvancedConnect,false,6092926000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744503721,IRON COUNTY SHERIFF'S DEPT,Direct Bill,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744503721,IRON COUNTY SHERIFF'S DEPT,Direct Bill,false,6092926000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744503721,IRON COUNTY SHERIFF'S DEPT,Inmate Debit,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744503721,IRON COUNTY SHERIFF'S DEPT,Inmate Debit,false,6092926000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744503721,IRON COUNTY SHERIFF'S DEPT,Traditional Collect,true,5173733400,$0.000,$5.110,$0.690,$5.110,false,null,$0.000
MI,1598744503721,IRON COUNTY SHERIFF'S DEPT,Traditional Collect,false,6092926000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744503721,IRON COUNTY SHERIFF'S DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744503721,IRON COUNTY SHERIFF'S DEPT,Voicemail,false,6092926000,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744507465,ISABELLA COUNTY JAIL,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744507465,ISABELLA COUNTY JAIL,AdvancedConnect,false,6057333212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744507465,ISABELLA COUNTY JAIL,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744507465,ISABELLA COUNTY JAIL,Direct Bill,false,6057333212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744507465,ISABELLA COUNTY JAIL,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744507465,ISABELLA COUNTY JAIL,Inmate Debit,false,6057333212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744507465,ISABELLA COUNTY JAIL,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744507465,ISABELLA COUNTY JAIL,Traditional Collect,false,6057333212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744507465,ISABELLA COUNTY JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744507465,ISABELLA COUNTY JAIL,Voicemail,false,6057333212,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744511145,JACKSON COUNTY CHANTER ROAD FACILITY,AdvancedConnect,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744511145,JACKSON COUNTY CHANTER ROAD FACILITY,AdvancedConnect,false,8028283333,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744511145,JACKSON COUNTY CHANTER ROAD FACILITY,Direct Bill,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744511145,JACKSON COUNTY CHANTER ROAD FACILITY,Direct Bill,false,8028283333,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744511145,JACKSON COUNTY CHANTER ROAD FACILITY,Inmate Debit,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744511145,JACKSON COUNTY CHANTER ROAD FACILITY,Inmate Debit,false,8028283333,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744511145,JACKSON COUNTY CHANTER ROAD FACILITY,Traditional Collect,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744511145,JACKSON COUNTY CHANTER ROAD FACILITY,Traditional Collect,false,8028283333,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744511145,JACKSON COUNTY CHANTER ROAD FACILITY,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744511145,JACKSON COUNTY CHANTER ROAD FACILITY,Voicemail,false,8028283333,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744515170,JACKSON COUNTY JAIL,AdvancedConnect,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744515170,JACKSON COUNTY JAIL,AdvancedConnect,false,6013593150,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744515170,JACKSON COUNTY JAIL,Direct Bill,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744515170,JACKSON COUNTY JAIL,Direct Bill,false,6013593150,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744515170,JACKSON COUNTY JAIL,Inmate Debit,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744515170,JACKSON COUNTY JAIL,Inmate Debit,false,6013593150,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744515170,JACKSON COUNTY JAIL,Traditional Collect,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744515170,JACKSON COUNTY JAIL,Traditional Collect,false,6013593150,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744515170,JACKSON COUNTY JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744515170,JACKSON COUNTY JAIL,Voicemail,false,6013593150,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744522299,LANSING POLICE DEPT,AdvancedConnect,true,5173733400,$0.000,$4.500,$0.250,$4.500,false,null,$0.000
MI,1598744522299,LANSING POLICE DEPT,AdvancedConnect,false,3077777434,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744522299,LANSING POLICE DEPT,Direct Bill,true,5173733400,$0.000,$4.500,$0.250,$4.500,false,null,$0.000
MI,1598744522299,LANSING POLICE DEPT,Direct Bill,false,3077777434,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744522299,LANSING POLICE DEPT,Inmate Debit,true,5173733400,$0.000,$4.500,$0.250,$4.500,false,null,$0.000
MI,1598744522299,LANSING POLICE DEPT,Inmate Debit,false,3077777434,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744522299,LANSING POLICE DEPT,Traditional Collect,true,5173733400,$0.000,$4.500,$0.250,$4.500,false,null,$0.000
MI,1598744522299,LANSING POLICE DEPT,Traditional Collect,false,3077777434,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744522299,LANSING POLICE DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744522299,LANSING POLICE DEPT,Voicemail,false,3077777434,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744526231,LAPEER COUNTY COURTHOUSE,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744526231,LAPEER COUNTY COURTHOUSE,AdvancedConnect,false,8085860034,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744526231,LAPEER COUNTY COURTHOUSE,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744526231,LAPEER COUNTY COURTHOUSE,Direct Bill,false,8085860034,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744526231,LAPEER COUNTY COURTHOUSE,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744526231,LAPEER COUNTY COURTHOUSE,Inmate Debit,false,8085860034,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744526231,LAPEER COUNTY COURTHOUSE,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744526231,LAPEER COUNTY COURTHOUSE,Traditional Collect,false,8085860034,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744526231,LAPEER COUNTY COURTHOUSE,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744526231,LAPEER COUNTY COURTHOUSE,Voicemail,false,8085860034,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744529943,LAPEER COUNTY JAIL,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744529943,LAPEER COUNTY JAIL,AdvancedConnect,false,9198142000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744529943,LAPEER COUNTY JAIL,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744529943,LAPEER COUNTY JAIL,Direct Bill,false,9198142000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744529943,LAPEER COUNTY JAIL,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744529943,LAPEER COUNTY JAIL,Inmate Debit,false,9198142000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744529943,LAPEER COUNTY JAIL,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744529943,LAPEER COUNTY JAIL,Traditional Collect,false,9198142000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744529943,LAPEER COUNTY JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744529943,LAPEER COUNTY JAIL,Voicemail,false,9198142000,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744533690,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744533690,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,AdvancedConnect,false,6082661212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744533690,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744533690,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,Direct Bill,false,6082661212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744533690,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744533690,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,Inmate Debit,false,6082661212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744533690,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744533690,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,Traditional Collect,false,6082661212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744533690,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744533690,MARQUETTE COUNTY COMMUNITY CORRECTIONS DETENTION CENTER,Voicemail,false,6082661212,$0.000,$1.500,$0.000,$1.500,false,null,$0.000
MI,1598744539009,MARQUETTE SHERIFF'S DEPT,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744539009,MARQUETTE SHERIFF'S DEPT,AdvancedConnect,false,5184748390,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744539009,MARQUETTE SHERIFF'S DEPT,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744539009,MARQUETTE SHERIFF'S DEPT,Direct Bill,false,5184748390,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744539009,MARQUETTE SHERIFF'S DEPT,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744539009,MARQUETTE SHERIFF'S DEPT,Inmate Debit,false,5184748390,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744539009,MARQUETTE SHERIFF'S DEPT,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744539009,MARQUETTE SHERIFF'S DEPT,Traditional Collect,false,5184748390,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744539009,MARQUETTE SHERIFF'S DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744539009,MARQUETTE SHERIFF'S DEPT,Voicemail,false,5184748390,$0.000,$1.500,$0.000,$1.500,false,null,$0.000
